movie_id,tmdb_id,imdb_id,title,genres,overview,keyword_names,top_cast,director,release_year,vote_average,vote_count,has_content_features,metadata_soup
112316,209451.0,1742044,Jersey Boys (2014),Drama|Musical,"From director Clint Eastwood comes the big-screen version of the Tony Award-winning musical Jersey Boys. The film tells the story of four young men from the wrong side of the tracks in New Jersey who came together to form the iconic 1960s rock group The Four Seasons. The story of their trials and triumphs are accompanied by the songs that influenced a generation, including “Sherry,” “Big Girls Don’t Cry,” “Walk Like a Man,” “Rag Doll,” and many more.","['biography', 'based on play']","['Christopher Walken', 'Vincent Piazza', 'Freya Tingley']",Clint Eastwood,2014.0,6.8,255.0,True,Drama Musical biography basedonplay ChristopherWalken VincentPiazza FreyaTingley ClintEastwood
112326,27460.0,119781,Nick Fury: Agent of S.H.I.E.L.D. (1998),Action|Sci-Fi,,[],[],,1998.0,,,False,Action SciFi
112334,250658.0,3268458,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",Documentary,,[],[],,2014.0,,,False,Documentary
112370,91314.0,2109248,Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.","['sequel', 'alien', 'transformers', 'giant robot', 'robot', 'imax', 'transforming robot']","['Mark Wahlberg', 'Stanley Tucci', 'Kelsey Grammer']",Michael Bay,2014.0,5.8,3095.0,True,Action Adventure SciFi sequel alien transformers giantrobot robot imax transformingrobot MarkWahlberg StanleyTucci KelseyGrammer MichaelBay
112421,171372.0,1605717,Frank (2014),Comedy|Drama|Mystery,,[],[],,2014.0,,,False,Comedy Drama Mystery
112450,180296.0,2398249,They Came Together (2014),Comedy|Romance,A small business owner is about to lose her shop to a major corporate development.,[],"['Paul Rudd', 'Amy Poehler', 'Bill Hader']",David Wain,2014.0,5.3,171.0,True,Comedy Romance  PaulRudd AmyPoehler BillHader DavidWain
112454,186988.0,2357461,Honey (Miele) (2013),Drama,,[],[],,2013.0,,,False,Drama
112460,218836.0,2980706,Planes: Fire & Rescue (2014),Adventure|Animation|Comedy,,[],[],,2014.0,,,False,Adventure Animation Comedy
112497,226486.0,2103254,Tammy (2014),Comedy,"After losing her job and learning that her husband has been unfaithful, a woman hits the road with her profane, hard-drinking grandmother.",[],"['Melissa McCarthy', 'Susan Sarandon', 'Kathy Bates']",Ben Falcone,2014.0,5.0,500.0,True,Comedy  MelissaMcCarthy SusanSarandon KathyBates BenFalcone
112512,64246.0,1677561,Colourful (Karafuru) (2010),Animation|Drama|Fantasy|Mystery,,[],[],,2010.0,,,False,Animation Drama Fantasy Mystery
112515,242224.0,2321549,"Babadook, The (2014)",Drama|Horror|Thriller,,[],[],,2014.0,,,False,Drama Horror Thriller
112552,244786.0,2582802,Whiplash (2014),Drama,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.","['jazz', 'obsession', 'conservatory', 'music teacher', 'new york city', 'violence', 'montage', 'drummer', 'public humiliation', 'jazz band', 'young adult', 'music school']","['Miles Teller', 'J.K. Simmons', 'Melissa Benoist']",Damien Chazelle,2014.0,8.3,4254.0,True,Drama jazz obsession conservatory musicteacher newyorkcity violence montage drummer publichumiliation jazzband youngadult musicschool MilesTeller J.K.Simmons MelissaBenoist DamienChazelle
112556,210577.0,2267998,Gone Girl (2014),Drama|Thriller,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.","['based on novel', 'marriage crisis', 'disappearance', 'cheating husband', 'missing person', 'search party', 'criminal lawyer', 'wife murder', 'murder suspect', 'missing wife']","['Ben Affleck', 'Rosamund Pike', 'Carrie Coon']",David Fincher,2014.0,7.9,5862.0,True,Drama Thriller basedonnovel marriagecrisis disappearance cheatinghusband missingperson searchparty criminallawyer wifemurder murdersuspect missingwife BenAffleck RosamundPike CarrieCoon DavidFincher
112580,152790.0,1294970,"Angriest Man in Brooklyn, The (2014)",Comedy|Drama,,[],[],,2014.0,,,False,Comedy Drama
112623,119450.0,2103281,Dawn of the Planet of the Apes (2014),Sci-Fi,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.","['leader', 'colony', 'post-apocalyptic', 'dystopia', 'forest', 'sequel', 'woods', 'ape', 'scientist', 'monkey', 'medical research', 'animal attack', 'plague', '3d']","['Andy Serkis', 'Jason Clarke', 'Gary Oldman']",Matt Reeves,2014.0,7.3,4410.0,True,SciFi leader colony post-apocalyptic dystopia forest sequel woods ape scientist monkey medicalresearch animalattack plague 3d AndySerkis JasonClarke GaryOldman MattReeves
112727,184346.0,2377322,Deliver Us from Evil (2014),Crime|Horror|Thriller,"When a frightening wave of violence sweeps through New York City, troubled cop Sarchie fails to find a rational explanation for the bizarre crimes. However, his eyes are opened to a frightening alternate reality when renegade Jesuit priest, Mendoza convinces him that demonic possession may be to blame for the gruesome murders. Together, they wage a valiant supernatural struggle to rid the city of an otherworldly evil.","['possessed', 'demon', 'occult', 'demonic possession']","['Eric Bana', 'Edgar Ramírez', 'Olivia Munn']",Scott Derrickson,2014.0,5.9,690.0,True,Crime Horror Thriller possessed demon occult demonicpossession EricBana EdgarRamírez OliviaMunn ScottDerrickson
112749,253235.0,2465146,And So It Goes (2014),Comedy|Drama|Romance,A self-centered realtor enlists the help of his neighbor when he's suddenly left in charge of the granddaughter he never knew existed until his estranged son drops her off at his home.,"['grandfather granddaughter relationship', 'neighbor', 'wealthy', 'elderly', 'estrangement']","['Michael Douglas', 'Diane Keaton', 'Sterling Jerins']",Rob Reiner,2014.0,5.7,164.0,True,Comedy Drama Romance grandfathergranddaughterrelationship neighbor wealthy elderly estrangement MichaelDouglas DianeKeaton SterlingJerins RobReiner
112788,225886.0,1956620,Sex Tape (2014),Comedy,"When Jay and Annie first got together, their romantic connection was intense – but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide – why not? – to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea – until they discover that their most private video is no longer private.  With their reputations on the line, they know they’re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for.","['marriage', 'internet', 'relationship', 'family', 'sex tape']","['Cameron Diaz', 'Jason Segel', 'Rob Corddry']",Jake Kasdan,2014.0,5.3,1695.0,True,Comedy marriage internet relationship family sextape CameronDiaz JasonSegel RobCorddry JakeKasdan
112804,244267.0,2884206,I Origins (2014),Drama|Sci-Fi,"I Origins follows a molecular biologist studying the evolution of the human eye.  He finds his work permeating his life after a brief encounter with an exotic young woman who slips away from him.  As his research continues years later with his lab partner, they make a stunning scientific discovery that has far reaching implications and complicates both his scientific and and spiritual beliefs.  Traveling half way around the world, he risks everything he has ever known to validate his theory.","['independent film', 'eyes', 'molecular biologist']","['Michael Pitt', 'Brit Marling', 'Astrid Bergès-Frisbey']",Mike Cahill,2014.0,7.5,1063.0,True,Drama SciFi independentfilm eyes molecularbiologist MichaelPitt BritMarling AstridBergès-Frisbey MikeCahill
112818,238636.0,2975578,"Purge: Anarchy, The (2014)",Action|Horror|Thriller,"Three groups of people are trying to survive Purge Night, when their stories intertwine and are left stranded in The Purge trying to survive the chaos and violence that occurs.","['bus', 'assault rifle', 'sniper', 'machete', 'dystopia', 'psychopath', 'sequel', 'revenge', 'murder', 'survival', 'motorcycle', 'violence', 'one day', 'masked man', 'apartment', 'death', 'survival horror', 'gatling gun']","['Frank Grillo', 'Carmen Ejogo', 'Zach Gilford']",James DeMonaco,2014.0,6.6,1954.0,True,Action Horror Thriller bus assaultrifle sniper machete dystopia psychopath sequel revenge murder survival motorcycle violence oneday maskedman apartment death survivalhorror gatlinggun FrankGrillo CarmenEjogo ZachGilford JamesDeMonaco
112852,118340.0,2015381,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.","['marvel comic', 'spaceship', 'space', 'outer space', 'orphan', 'adventurer', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe']","['Chris Pratt', 'Zoe Saldana', 'Dave Bautista']",James Gunn,2014.0,7.9,9742.0,True,Action Adventure SciFi marvelcomic spaceship space outerspace orphan adventurer aftercreditsstinger duringcreditsstinger marvelcinematicuniverse ChrisPratt ZoeSaldana DaveBautista JamesGunn
112868,242095.0,2910814,"Signal, The (2014)",Sci-Fi|Thriller,"Three college students on a road trip across the Southwest experience a detour – the tracking of a computer genius who has already hacked into MIT and exposed security faults. When the trio find themselves drawn to an eerily isolated area, suddenly everything goes dark. When one of the students regains consciousness, he finds himself in a waking nightmare.","['hacker', 'supernatural powers', 'road trip', 'independent film', 'superpower', 'boyfriend girlfriend relationship', 'secret laboratory']","['Brenton Thwaites', 'Olivia Cooke', 'Beau Knapp']",William Eubank,2014.0,5.8,631.0,True,SciFi Thriller hacker supernaturalpowers roadtrip independentfilm superpower boyfriendgirlfriendrelationship secretlaboratory BrentonThwaites OliviaCooke BeauKnapp WilliamEubank
112897,138103.0,2333784,The Expendables 3 (2014),Action|Adventure,"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet.","['cia', 'arms dealer', 'sequel', 'rescue mission', 'hospital', 'battle', 'sledgehammer', 'revolver']","['Sylvester Stallone', 'Jason Statham', 'Harrison Ford']",Patrick Hughes,2014.0,6.1,1795.0,True,Action Adventure cia armsdealer sequel rescuemission hospital battle sledgehammer revolver SylvesterStallone JasonStatham HarrisonFord PatrickHughes
112911,184315.0,1267297,Hercules (2014),Action|Adventure,"Fourteen hundred years ago, a tormented soul walked the earth that was neither man nor god. Hercules was the powerful son of the god king Zeus, for this he received nothing but suffering his entire life. After twelve arduous labors and the loss of his family, this dark, world-weary soul turned his back on the gods finding his only solace in bloody battle. Over the years he warmed to the company of six similar souls, their only bond being their love of fighting and presence of death. These men and woman never question where they go to fight or why or whom, just how much they will be paid. Now the King of Thrace has hired these mercenaries to train his men to become the greatest army of all time. It is time for this bunch of lost souls to finally have their eyes opened to how far they have fallen when they must train an army to become as ruthless and blood thirsty as their reputation has become.","['mercenary', 'battle', 'ancient greece', 'hercules', 'warrior', 'sagen']","['Dwayne Johnson', 'Ian McShane', 'John Hurt']",Brett Ratner,2014.0,5.6,1680.0,True,Action Adventure mercenary battle ancientgreece hercules warrior sagen DwayneJohnson IanMcShane JohnHurt BrettRatner
112940,157849.0,1972571,A Most Wanted Man (2014),Thriller,"When a half-Chechen, half-Russian, tortured half-to-death immigrant turns up in Hamburg's Islamic community, laying claim to his father's ill gotten fortune, both German and US security agencies take a close interest: as the clock ticks down and the stakes rise, the race is on to establish this most wanted man's true identity - oppressed victim or destruction-bent extremist?","['terror', 'muslim', 'intelligence', 'immigrant', 'torture', 'surveillance', 'security']","['Philip Seymour Hoffman', 'Rachel McAdams', 'Robin Wright']",Anton Corbijn,2014.0,6.5,541.0,True,Thriller terror muslim intelligence immigrant torture surveillance security PhilipSeymourHoffman RachelMcAdams RobinWright AntonCorbijn
113159,244566.0,2581244,Life After Beth (2014),Comedy|Horror|Romance,,[],[],,2014.0,,,False,Comedy Horror Romance
113186,209269.0,2402603,Felony (2013),Thriller,,[],[],,2013.0,,,False,Thriller
113207,239566.0,2473602,Get on Up (2014),Drama|Musical,A chronicle of James Brown's rise from extreme poverty to become one of the most influential musicians in history.,"['biography', 'james brown']","['Chadwick Boseman', 'Nelsan Ellis', 'Dan Aykroyd']",Tate Taylor,2014.0,6.4,158.0,True,Drama Musical biography jamesbrown ChadwickBoseman NelsanEllis DanAykroyd TateTaylor
